FIPS,Income,Education,Black,Hispanic,Rurality
18171,74750.0,0.9201986755,0.0042263442,0.0238318854,1.0
18173,87293.0,0.9549465032,0.0209209468,0.0254452154,0.2674105606
18175,55682.0,0.8807330109,0.0070200319,0.0163800745,0.7652047406
18177,52956.0,0.8834499349,0.0489210156,0.0402709937,0.3769927727
18179,69833.0,0.9330956376,0.0100157591,0.0413938014,0.6328601845
18181,67077.0,0.9029674988,0.006461452,0.1090821527,0.6139014906
18183,76326.0,0.9209327594,0.005900639,0.029503195,0.6908543184
19001,67873.0,0.9454061252,0.0098795507,0.0334280688,1.0
19003,63399.0,0.9257444403,0.0098758465,0.0174943567,1.0
19005,65586.0,0.9254395036,0.0167685093,0.0927241722,1.0
19007,54629.0,0.8968732234,0.0075088704,0.022444096,0.5722172607
19009,64977.0,0.9202772964,0.0072280448,0.0278279725,1.0
19011,86364.0,0.9470194986,0.0088385796,0.0201969298,0.8130987292
19013,61558.0,0.9325246399,0.0955384722,0.053191897,0.129666626
19015,77381.0,0.95728196,0.0122226401,0.0309890936,0.5316863185
19017,79410.0,0.9586148649,0.0140277394,0.0206267041,0.6334640628
19019,80402.0,0.9463629154,0.0090377459,0.0195253975,0.6707512764
19021,65671.0,0.8054620563,0.03666067,0.2955705742,0.430437497
19023,73033.0,0.9356846473,0.0043042619,0.0196161445,1.0
19025,63597.0,0.9371282923,0.0280651439,0.028269999,1.0
19027,61806.0,0.9501743896,0.0129616996,0.0373257967,0.5110789981
19029,59509.0,0.93013907,0.0056359482,0.0269611577,0.4966100404
19031,77777.0,0.9576751568,0.0092886023,0.0273740575,1.0
19033,63161.0,0.9447400202,0.0201858228,0.0572796302,0.203283326
19035,70197.0,0.9306990151,0.0130116329,0.053339078,0.5964144793
19037,73547.0,0.9319403715,0.0063475725,0.0444330074,1.0
19039,65162.0,0.8610158928,0.0120984564,0.1722987067,0.4580426754
19041,72021.0,0.9489769035,0.0104778632,0.049361032,0.3306274414
19043,65814.0,0.9080713818,0.007189581,0.0233956037,0.9907293317
19045,67095.0,0.9266453595,0.0311321981,0.0374799601,0.3014851485
19047,64170.0,0.839936012,0.0285393118,0.3104352713,0.5072919818
19049,102189.0,0.9608057646,0.0364922767,0.0697710006,0.2134874295
19051,66410.0,0.8030833917,0.0019631367,0.0257389028,1.0
19053,54409.0,0.8903334032,0.018134377,0.0383561644,1.0
19055,69339.0,0.9217505542,0.0100568182,0.0177272727,0.7190645014
19057,60599.0,0.939640141,0.0635767129,0.038480642,0.2697764071
19059,80922.0,0.9731311918,0.0086951706,0.0287992911,0.2681466418
19061,72749.0,0.9407460825,0.036738904,0.0336343503,0.3172486048
19063,61500.0,0.8766873957,0.0123523675,0.102828042,0.3849595228
19065,62103.0,0.9343065693,0.0147839667,0.0321186882,0.6990619714
19067,67582.0,0.9468585663,0.0255774501,0.0397363957,0.5357394254
19069,71041.0,0.9163241339,0.0083037975,0.1629367089,1.0
19071,72129.0,0.9496280553,0.0089811087,0.0351502013,0.9986373959
19073,63082.0,0.9300385109,0.0068732526,0.0349487418,1.0
19075,81093.0,0.9720572826,0.0062177003,0.0198643411,1.0
19077,78027.0,0.9489649785,0.0086737549,0.0316172356,1.0
19079,71731.0,0.9256214149,0.010251884,0.0991241768,0.4942482878
19081,67979.0,0.9156046814,0.0082901554,0.0587847386,1.0
19083,67903.0,0.936947265,0.0155500213,0.0598918788,0.7003199431
19085,63139.0,0.9351171224,0.0057941377,0.0219495569,1.0
19087,65627.0,0.9143890094,0.0244538804,0.055097969,0.5467239527
19089,67552.0,0.9180044067,0.0076791809,0.0341296928,1.0
19091,72307.0,0.9357798165,0.0091578947,0.0594736842,0.4436803168
19093,71238.0,0.9336301951,0.0060002927,0.0436118835,1.0
19095,75419.0,0.9474364498,0.0070813748,0.0367498932,1.0
19097,74910.0,0.9383253519,0.0090476683,0.0169579154,0.6870413138
19099,72394.0,0.9336962643,0.0216250429,0.0314881722,0.5783725174
19101,58146.0,0.9538383066,0.0202720207,0.0413212435,0.4119261955
19103,74665.0,0.9624465031,0.0845881367,0.0678990402,0.166551088
19105,74193.0,0.9439712537,0.029138756,0.0267464115,0.7379153347
19107,65656.0,0.9430824373,0.0082711317,0.0226951785,1.0
19109,66667.0,0.946825932,0.0090997499,0.0464017783,0.6329241975
19111,60053.0,0.9416322749,0.0268693382,0.0351297405,0.4094769781
19113,73079.0,0.9528008531,0.0679864787,0.0419221564,0.1369176592
19115,76120.0,0.8760495802,0.0164558166,0.1646532864,1.0
19117,59540.0,0.9253976062,0.0053732708,0.0325825997,1.0
19119,74790.0,0.9539635329,0.0037325544,0.0406523856,1.0
19121,84509.0,0.9529525145,0.0048906959,0.0243945554,0.6931955523
19123,71332.0,0.9402954452,0.0186065649,0.0266069306,0.4348355115
19125,79709.0,0.9458068558,0.0095943145,0.0229493633,0.4696534387
19127,64005.0,0.8702914671,0.0210426351,0.2546358774,0.3172671737
19129,82260.0,0.9562451057,0.0065605139,0.0402514864,0.6541701188
19131,74249.0,0.9292231131,0.006084807,0.0259555048,1.0
19133,59814.0,0.9359453747,0.0069468974,0.0280230778,1.0
19135,65959.0,0.9458629295,0.0089285714,0.0218550107,1.0
19137,60487.0,0.9262895865,0.0084820988,0.0397475096,0.4660212972
19139,66309.0,0.9048262481,0.0267895211,0.1918376048,0.418434139
19141,69914.0,0.9028814262,0.0124892949,0.0782900371,0.6382033564
19143,72569.0,0.8557491289,0.0108732017,0.1085647374,1.0
19145,60695.0,0.9318181818,0.025709338,0.0347675503,0.3375846427
19147,64952.0,0.9391347261,0.0141884222,0.0356413167,1.0
19149,74765.0,0.9419044345,0.0216546147,0.0677630044,0.605494591
19151,68654.0,0.9141217463,0.0103211009,0.0629300459,1.0
19153,79509.0,0.9249223439,0.0764148796,0.1055427457,0.0447338653
19155,70768.0,0.9104260055,0.0192103371,0.0948604299,0.2692517108
19157,73434.0,0.9464007223,0.0151194928,0.0384219368,0.4916943522
19159,61463.0,0.9344465059,0.0068935804,0.0239121069,1.0
19161,72395.0,0.9217642805,0.0060912657,0.0470782573,1.0
19163,77100.0,0.9415629206,0.0799850806,0.075606817,0.1327768522
19165,68695.0,0.9529924885,0.0082161613,0.0475182111,0.5987570237
19167,85985.0,0.906189963,0.005600618,0.1448159797,0.5660961195
19169,71539.0,0.9709466149,0.0298480206,0.0518941623,0.2584612887
19171,66288.0,0.9147936074,0.0100992099,0.1212499257,0.69285089
19173,59116.0,0.9204959883,0.0035449021,0.0892977718,1.0
19175,59066.0,0.930398426,0.0146984714,0.0415756761,0.3815290822
19177,57666.0,0.8925962488,0.0027525461,0.0196807047,1.0
19179,61642.0,0.8769051387,0.0382471706,0.1351873969,0.2939865113
19181,92695.0,0.9671582147,0.0109048093,0.0396340911,0.4707364082
19183,75136.0,0.9324748333,0.0100177305,0.0793439716,0.6966097939
19185,59904.0,0.8844393593,0.0062528595,0.0143358243,1.0
19187,63557.0,0.9232132072,0.0454707414,0.0672331095,0.3324414173
19189,65086.0,0.9469749412,0.0159871346,0.0614889793,1.0
19191,80932.0,0.9540607055,0.0080242241,0.0317940954,0.6017438964
19193,65984.0,0.8710341559,0.0533170994,0.1951562515,0.1612784474
19195,75449.0,0.9421857516,0.0098670687,0.0367274222,1.0
19197,74189.0,0.927033632,0.0078223767,0.2031447535,1.0
20001,54761.0,0.9353292013,0.0190138576,0.043425717,0.5333705892
20003,61742.0,0.8947368421,0.0107170196,0.026537382,1.0
20005,65818.0,0.9430265273,0.0422702298,0.0385864136,0.332823587
20007,59514.0,0.9401558074,0.0095799558,0.0424957013,1.0
20009,58568.0,0.9025270758,0.013052733,0.1681995261,0.4207821755
20011,54428.0,0.9100254345,0.0298445308,0.0335230428,0.4819637883
20013,58989.0,0.9504247104,0.0167567568,0.048,1.0
20015,76742.0,0.9405243279,0.0226424991,0.0613562187,0.4610121698
20017,62302.0,0.9257478632,0.0182241179,0.0860798759,1.0
20019,49510.0,0.8937318389,0.0143412011,0.0543770541,1.0
20021,55853.0,0.9089820359,0.0103390364,0.0295476016,1.0
20023,52424.0,0.8784946237,0.0064491654,0.093323217,1.0
20025,64998.0,0.9244060475,0.0037899296,0.1407688143,1.0
20027,66389.0,0.9320933497,0.0171100287,0.0387161234,0.4910681286
20029,60403.0,0.958123108,0.0150214592,0.039191326,0.4429805137
20031,67933.0,0.922012154,0.0086050176,0.0406011393,1.0
20033,51956.0,0.9516256939,0.0042296073,0.0749244713,1.0
20035,57549.0,0.9158603096,0.0273443218,0.1247474895,0.3199513734
20037,52285.0,0.9422337973,0.0214632133,0.0746826953,0.4067535667
20039,54613.0,0.9415285451,0.0114306785,0.0512536873,1.0
20041,63417.0,0.9241622575,0.0114936297,0.0596367579,0.6410716226
20043,63765.0,0.929217776,0.0301614841,0.0363005472,0.7167776298
20045,68561.0,0.9588636653,0.0436737369,0.0726319544,0.1463737004
20047,59055.0,0.8769462582,0.0142700329,0.2301500183,1.0
20049,48121.0,0.9202453988,0.0044588569,0.0429671666,1.0
20051,59048.0,0.9528078191,0.0133981257,0.0738979521,0.2437962259
20053,65396.0,0.9308035714,0.0596193173,0.061821614,1.0
20055,67640.0,0.7114803625,0.0401697539,0.5369935408,0.1948011437
20057,68766.0,0.7695481434,0.024426133,0.5978811065,0.1920552979
20059,67883.0,0.9222921272,0.014277512,0.0487655502,0.5206570242
20061,56899.0,0.9341399908,0.1549348018,0.1706280138,0.1162252647
20063,65003.0,0.9444444444,0.0069469835,0.0416819013,1.0
20065,53247.0,0.9536878216,0.0349326599,0.039983165,1.0
20067,65399.0,0.8112338858,0.0057366727,0.5372883727,0.202257889
20069,77786.0,0.7776847978,0.008183876,0.175866272,1.0
20071,70566.0,0.8963855422,0.0050804403,0.1752751905,1.0
20073,59179.0,0.9246543779,0.0088586031,0.0427597956,1.0
20075,72657.0,0.8583662714,0.0082068117,0.4357816988,1.0
20077,54423.0,0.8972267537,0.0082796688,0.0794848206,1.0
20079,67078.0,0.9182838284,0.0158190067,0.1231494747,0.4010698331
20081,68202.0,0.7482876712,0.0041322314,0.3107438017,1.0
20083,66919.0,0.9532467532,0.0223564955,0.0876132931,1.0
20085,73051.0,0.9398487881,0.0099491323,0.059470377,1.0
20087,81301.0,0.9518671564,0.0081300813,0.0362852622,0.9912891986
20089,56505.0,0.9378684807,0.004917457,0.0319634703,1.0
20091,103085.0,0.9647081544,0.0507137955,0.09431776,0.0403730018
20093,71237.0,0.8531583265,0.0091551138,0.3573110123,1.0
20095,54731.0,0.9063721658,0.0052363431,0.0437305406,1.0
20097,56222.0,0.8927710843,0.0164279697,0.049705139,1.0
20099,49874.0,0.8980205279,0.0397404704,0.052108678,0.5326496235
20101,64875.0,0.9503745318,0.0104643558,0.1209941138,1.0
20103,83086.0,0.9339957543,0.080773007,0.0777556934,0.3319817784
20105,53667.0,0.9618866127,0.0075342466,0.0438356164,1.0
20107,62431.0,0.9412530748,0.0114604462,0.034178499,1.0
20109,60216.0,0.9222743871,0.0090056285,0.0731707317,1.0
20111,55659.0,0.8917334978,0.019333582,0.2493783414,0.2516237298
20113,78908.0,0.9232765936,0.0153534279,0.0569937855,0.5354862191
20115,62268.0,0.9230960987,0.0107784431,0.0428571429,1.0
20117,64514.0,0.9095767731,0.0070472163,0.0279875164,1.0
20119,71572.0,0.8463654224,0.0176425467,0.2122219381,1.0
20121,85620.0,0.9476490753,0.0123159683,0.0435164213,0.7538241058
20123,60486.0,0.943851626,0.0036719706,0.0328728799,1.0
20125,53379.0,0.8987353853,0.0445891128,0.0824391521,0.4539477863
20127,65283.0,0.92889334,0.0065616798,0.044431946,1.0
20129,58093.0,0.8669897684,0.0112403101,0.2581395349,1.0
20131,74744.0,0.9367833434,0.0077120823,0.028277635,1.0
20133,53085.0,0.9232905574,0.0148508431,0.0616083009,0.4523390342
20135,64935.0,0.9154852781,0.0087853323,0.1390374332,1.0
20137,57738.0,0.9228434101,0.038836773,0.0609756098,1.0
20139,69666.0,0.9235871343,0.0087209302,0.0358316481,1.0
20141,54638.0,0.9524760383,0.0067114094,0.0312226437,1.0
20143,66956.0,0.9479526394,0.0147817119,0.0343760743,1.0
20145,64704.0,0.8942070666,0.0581129611,0.0984329089,0.4028466336
20147,59453.0,0.9235276883,0.0054610376,0.0375971435,1.0
20149,84434.0,0.9631361594,0.0133803351,0.0625047381,0.6553968755
20151,61078.0,0.922892392,0.0177273728,0.0889671878,0.2804411925
20153,63255.0,0.9541734861,0.006090134,0.0807957775,1.0
20155,62470.0,0.9118520964,0.0294973739,0.1056799519,0.3137904294
20157,54981.0,0.9482811074,0.0082126648,0.0293926951,1.0
20159,62922.0,0.9293924466,0.0157667387,0.1408207343,1.0
20161,63076.0,0.9611607513,0.0656844346,0.0963558444,0.0984866382
20163,59998.0,0.9218924972,0.0203013813,0.0353704479,1.0
20165,55709.0,0.9138418079,0.006360424,0.0522968198,1.0
20167,55415.0,0.9252394835,0.0142793396,0.0426892756,0.3923180392
20169,63587.0,0.9289908507,0.0322799352,0.1288372443,0.1428282047
20171,73436.0,0.891411936,0.0056887444,0.2129215766,1.0
20173,67435.0,0.8950568016,0.0871744606,0.1674081167,0.0741985858
20175,66540.0,0.7194716862,0.0258698438,0.6862866094,0.0965671098
20177,63612.0,0.9345386021,0.0762154985,0.140486987,0.168314618
20179,65350.0,0.9653495441,0.0057779612,0.0590177466,1.0
20181,57628.0,0.917433605,0.0107802875,0.1338124572,0.2510544964
20183,55568.0,0.9489297784,0.004735376,0.0272980501,1.0
20185,54808.0,0.9262622594,0.0069071374,0.1383985674,1.0
20187,74063.0,0.763803681,0.006838506,0.4455549711,1.0
20189,68600.0,0.7379564284,0.0078786685,0.3868426236,1.0
20191,63049.0,0.940249291,0.0132533357,0.0612966777,0.6264855688
20193,69774.0,0.9345623987,0.0120788303,0.0831532104,0.310592686
20195,56168.0,0.9643024894,0.0058586598,0.033687294,1.0
20197,69893.0,0.962800418,0.0082187899,0.0515799915,1.0
20199,61157.0,0.9217821782,0.0106030484,0.0742213386,1.0
20201,58302.0,0.9447499345,0.0054505814,0.0474200581,1.0
20203,61825.0,0.8778156997,0.0124879923,0.2949087416,1.0
20205,54164.0,0.9161898351,0.0069195896,0.0417561441,1.0
20207,40327.0,0.911365564,0.0060995185,0.0292134831,1.0
20209,61088.0,0.8190381895,0.2003618081,0.3430884373,0.0528878253
21001,45974.0,0.8578791192,0.0264742525,0.0340012458,0.7345394911
21003,56483.0,0.8495460441,0.013814944,0.028685515,0.7747717117
21005,78336.0,0.9169763817,0.0218583675,0.0283589973,0.4322069428
21007,69716.0,0.9366835994,0.0367976787,0.0159588499,1.0
21009,51068.0,0.8653447382,0.0391485958,0.0440810523,0.6210183208
21011,54247.0,0.8138716113,0.0137957611,0.019344894,1.0
21013,35566.0,0.7936800762,0.0289488356,0.0120941802,0.5926878865
21015,89313.0,0.9358580689,0.0522150097,0.0596529439,0.1146593316
21017,61530.0,0.8656823911,0.0548326214,0.0784742227,0.4435611298
21019,57112.0,0.8904756353,0.0282900514,0.019299126,0.2379146723
21021,62541.0,0.9143781071,0.0792564864,0.0465664128,0.3536290586
21023,64458.0,0.8816466552,0.009494422,0.0148350344,1.0
21025,40093.0,0.8062757202,0.0057901644,0.0113487223,1.0
21027,59267.0,0.8640817469,0.0227703087,0.0173736035,1.0
21029,75402.0,0.8957363557,0.0203268798,0.035127205,0.2945254631
21031,56395.0,0.8196589076,0.0076767677,0.0562424242,1.0
21033,52719.0,0.8984667802,0.0541789499,0.0181658832,0.5210688592
21035,51424.0,0.9138152267,0.0434169279,0.0369644723,0.4890440126
21037,80573.0,0.9310856042,0.0293163433,0.0261787368,0.1711074821
21039,58639.0,0.9090909091,0.0174319728,0.03125,1.0
21041,62710.0,0.8394751535,0.0183853645,0.0742695913,0.4938945421
21043,50853.0,0.8278522572,0.0076234544,0.0120609876,0.796522327
21045,42914.0,0.7786736728,0.0113707752,0.0353687649,1.0
21047,54934.0,0.8688098561,0.2115865171,0.090543092,0.2907296421
21049,72386.0,0.8994112441,0.0444992494,0.0425959683,0.2899221032
21051,36330.0,0.7407279983,0.0389861564,0.0228013029,1.0
21053,39877.0,0.7924901186,0.0077612593,0.0356362046,1.0
21055,53894.0,0.8377781285,0.0133719634,0.0207265433,1.0
21057,43127.0,0.8197137581,0.0321666667,0.021,1.0
21059,63213.0,0.9090175044,0.0491600456,0.0420750449,0.260173068
21061,56545.0,0.8402678669,0.0127731362,0.0178341902,1.0
21063,43501.0,0.7494203674,0.0425120773,0.0171152519,1.0
21065,45129.0,0.7811915313,0.0057405281,0.0160734788,0.7155263715
21067,67320.0,0.9238338853,0.1562185698,0.0935612237,0.0292742661
21069,50804.0,0.8341858894,0.0159953374,0.0181323663,1.0
21071,40604.0,0.8106281739,0.0073787874,0.0094704122,0.7821490179
21073,66920.0,0.924778639,0.0963132213,0.0439160406,0.2659048136
21075,41088.0,0.8118505417,0.2396655096,0.0287156832,0.6419033001
21077,66789.0,0.8444111278,0.0171747043,0.0524340309,1.0
21079,62980.0,0.8582549465,0.0222670929,0.0295024959,1.0
21081,68309.0,0.8879734383,0.0105000195,0.0339201374,1.0
21083,53947.0,0.887009282,0.039247415,0.0821699899,0.665584327
21085,54543.0,0.8504754618,0.0127120224,0.0170363467,0.7544284633
21087,48153.0,0.8496644295,0.0172654343,0.0208405999,1.0
21089,59151.0,0.9029362186,0.0091138809,0.0123789785,0.4268394416
21091,70998.0,0.8657226563,0.0116591928,0.018161435,0.9142385926
21093,65472.0,0.9242163557,0.1169203638,0.0662581386,0.3349713646
21095,36916.0,0.7924971332,0.0197836045,0.0121228874,0.7708993329
21097,63689.0,0.8911425099,0.0199330415,0.0236415143,0.6579820244
21099,51921.0,0.7893699295,0.0416751166,0.0218515514,0.8832434674
21101,58742.0,0.8911225474,0.0836374351,0.0347242685,0.3653026142
21103,66530.0,0.860911271,0.0271708508,0.0433857134,1.0
21105,56348.0,0.8720219914,0.0834270295,0.0269844839,1.0
21107,55080.0,0.8772611465,0.0650804603,0.0265530059,0.5304581379
21109,44713.0,0.7328842756,0.0063339438,0.0125915751,1.0
21111,64977.0,0.9151565716,0.2262829213,0.0850424273,0.0163275941
21113,75155.0,0.9050674928,0.0473853536,0.0479488158,0.2473250175
21115,45126.0,0.8234884898,0.0043859649,0.0100379816,0.7380511464
21117,79604.0,0.9246257099,0.0498829682,0.0469994922,0.0671994038
21119,42345.0,0.727930683,0.010322864,0.0101032286,1.0
21121,37640.0,0.7573281135,0.0137275962,0.0134926495,0.6204749445
21123,66310.0,0.8597694579,0.0276416389,0.0337842253,1.0
21125,52093.0,0.8308735632,0.0087683266,0.0176472447,0.6099212624
21127,46200.0,0.7979573712,0.00575,0.0114375,0.7602037685
21129,37939.0,0.7422568375,0.0346907994,0.0117921294,1.0
21131,39855.0,0.8139216224,0.0057785888,0.0089213301,1.0
21133,41737.0,0.7980363732,0.0075894824,0.0080301621,1.0
21135,46340.0,0.8064480634,0.0060124875,0.0086333153,1.0
21137,51359.0,0.8319796051,0.0221989022,0.0228446884,0.9989289392
21139,57586.0,0.895210045,0.0086594692,0.0260908682,0.953420342
21141,61186.0,0.8698914013,0.0583742884,0.0382561963,0.7579104695
21143,63989.0,0.9013764723,0.0804397518,0.0235114836,1.0
21145,60801.0,0.9284033613,0.1101471199,0.035267248,0.2682430939
21147,36348.0,0.7746218487,0.0596480938,0.0250439883,1.0
21149,58403.0,0.9209573296,0.0104926,0.0224210294,1.0
21151,65438.0,0.912533478,0.0434589342,0.0358195069,0.3618515442
21153,40162.0,0.7489204195,0.0038297114,0.006323477,1.0
21155,54466.0,0.8630894552,0.065291923,0.0365029747,0.6829068995
21157,61426.0,0.9231970163,0.0060483871,0.0208228327,0.8518272845
21159,35522.0,0.7372850348,0.0831808199,0.0345900439,1.0
21161,56706.0,0.8516220974,0.0587851078,0.0247609999,0.5348714953
21163,69228.0,0.9057981389,0.0378015997,0.0440742093,0.9059760691
21165,44734.0,0.7835904315,0.0100222717,0.0146356984,1.0
21167,67348.0,0.9108587918,0.0337706196,0.0343334632,0.5675544366
21169,40690.0,0.8426825882,0.0170768937,0.0263308529,1.0
21171,44605.0,0.8244871795,0.0205200778,0.0463470724,1.0
21173,54848.0,0.8495310729,0.0243628843,0.0357205454,0.504873017
21175,44587.0,0.8109370439,0.048379192,0.0336063852,1.0
21177,52291.0,0.8461573546,0.0365414813,0.0211332112,0.6351849457
21179,65928.0,0.9189639737,0.0493400377,0.0291221454,0.6216782918
21181,52978.0,0.8374203514,0.0089773614,0.0264116576,1.0
21183,55512.0,0.8382023869,0.0104122577,0.0468128333,0.7619888945
21185,120818.0,0.941405141,0.0409643361,0.0508670191,0.2516307483
21187,64868.0,0.8409494796,0.0132590825,0.0261645894,1.0
21189,35000.0,0.7298115747,0.0097475631,0.0172456886,1.0
21191,71116.0,0.8474492811,0.009790682,0.0178933153,1.0
21193,42519.0,0.7950609694,0.0160689935,0.0104301036,0.7257752959
21195,46402.0,0.8082315144,0.0081646508,0.0126489557,0.847841279
21197,46014.0,0.826490216,0.0120259019,0.0168054271,1.0
21199,54487.0,0.8490675865,0.0122373132,0.0322702482,0.5259095242
21201,55507.0,0.8520475561,0.0116731518,0.0194552529,1.0
21203,49406.0,0.8136419001,0.0048795553,0.0142680667,1.0
21205,51712.0,0.8729434536,0.017042894,0.0240075382,0.6198605142
21207,47397.0,0.8178837079,0.0093549975,0.0453525904,1.0
21209,81956.0,0.9430028889,0.0580042548,0.058802021,0.3230338553
21211,76693.0,0.881727437,0.0647076643,0.1089770777,0.5176323728
21213,60371.0,0.8916049936,0.0887843526,0.0372369398,0.4060426661
21215,97726.0,0.9326978211,0.0183624763,0.0280064293,1.0
21217,52832.0,0.8869030349,0.0524146277,0.0311991831,0.5085501287
21219,57288.0,0.7981308411,0.0727549224,0.0555466624,1.0
21221,57844.0,0.8753817358,0.0698030482,0.028046489,1.0
21223,65885.0,0.8563838619,0.0068548856,0.0310212618,1.0
21225,60771.0,0.9203144921,0.0729436899,0.0189226309,1.0
21227,62108.0,0.8892481907,0.0961547926,0.0705411695,0.2730502252
21229,59071.0,0.8916617386,0.051194261,0.0438575039,1.0
21231,42721.0,0.7940027002,0.017773238,0.0438202247,0.6583482485
21233,59260.0,0.8661164603,0.0371680025,0.0695426686,1.0
21235,43910.0,0.8310407475,0.0093957909,0.0205295316,0.6366038353
21237,40949.0,0.6598579041,0.0041388093,0.0127347978,1.0
21239,78344.0,0.9138684575,0.0465747396,0.0740428341,0.3724461315
22001,43133.0,0.8068257036,0.1751845492,0.0348209386,0.6168716132
22003,47937.0,0.7925916687,0.2041877713,0.0789616498,0.7054945055
22005,89558.0,0.8866705534,0.246870062,0.0836726632,0.1083636364
22007,54511.0,0.7821775453,0.2846230159,0.041765873,0.6449926327
22009,44650.0,0.7704079714,0.2885076026,0.0414236617,0.831657975
22011,57108.0,0.8723360823,0.1108154343,0.0405137535,0.7297053271
22013,39743.0,0.8602581219,0.4058709364,0.0235322659,1.0
22015,71061.0,0.9069134458,0.2427520321,0.0823298278,0.2716744598
22017,50773.0,0.875025113,0.498511392,0.0395121606,0.1596565874
22019,63912.0,0.8939433194,0.2441929515,0.0535234908,0.2504047789
22021,48050.0,0.828009828,0.1661518799,0.0296091171,1.0
22023,66189.0,0.8813278008,0.0419463087,0.0413171141,1.0
22025,40139.0,0.7421546425,0.2782267649,0.0639410506,1.0
22027,39576.0,0.7937948923,0.4877103146,0.0350402341,1.0
22029,43136.0,0.8356275963,0.3887381275,0.0296246043,0.341360304
22031,53165.0,0.8500351903,0.3393449878,0.0332300656,0.7910637028
22033,60205.0,0.9082483455,0.4598799912,0.0675211331,0.0685820995
22035,34604.0,0.6907453936,0.6861912432,0.0234294919,1.0
22037,58360.0,0.8469139239,0.4067294191,0.0204898851,1.0
22039,46178.0,0.7912014823,0.2690999559,0.050450337,0.7497063369
22041,42066.0,0.7850295268,0.3123671247,0.0173710137,0.7399615657
22043,58560.0,0.8148689901,0.1552188399,0.0620692803,1.0
22045,51770.0,0.8318338796,0.3198983136,0.0557058189,0.3243718629
22047,54265.0,0.8102585881,0.4631124017,0.0522672789,0.5847028868
22049,51215.0,0.8566304861,0.2593245626,0.0351281704,0.6510544874
22051,61168.0,0.865504896,0.2649954834,0.1892113605,0.0157130185
22053,62563.0,0.8274042951,0.1608721833,0.0266218743,0.7092093023
22055,64181.0,0.899163566,0.2686286286,0.0654054054,0.0907992869
22057,60107.0,0.8285011688,0.1370455311,0.0588074398,0.2336787724
22059,57556.0,0.8038948393,0.1241216216,0.0902702703,1.0
22061,47851.0,0.8939078414,0.3970434928,0.0377173596,0.4041036449
22063,73745.0,0.8755863672,0.1031269773,0.0657830764,0.3875683502
22065,34704.0,0.7611093602,0.6251351936,0.0279039585,0.2853149646
22067,37255.0,0.8307100592,0.4814861198,0.0184930077,0.5082133521
22069,47476.0,0.8733107345,0.4052244358,0.038797498,0.4952685592
22071,53729.0,0.8914638151,0.5611639607,0.0811866995,0.0043047211
22073,52904.0,0.879532859,0.3760788993,0.0369998985,0.2519455253
22075,71460.0,0.8564115856,0.2099079782,0.1005092469,0.3318732724
22077,57045.0,0.8153739612,0.33975,0.0364,0.6727044995
22079,52379.0,0.8741758947,0.3161967369,0.0427372089,0.3977603962
22081,46817.0,0.8124009509,0.3961392061,0.0299075585,1.0
22083,45093.0,0.7951360569,0.3523741883,0.023538961,1.0
22085,53183.0,0.8568030133,0.1623299553,0.036291427,1.0
22087,52139.0,0.8126802142,0.2529968738,0.1395767267,0.0537656521
22089,81482.0,0.8906579322,0.2479257211,0.0835835638,0.1777959619
22091,46835.0,0.811016271,0.5019491368,0.0279376276,1.0
22093,64089.0,0.8862292718,0.4666249805,0.0205825647,0.495790412
22095,63183.0,0.8673784363,0.5792836937,0.0956758941,0.1172870024
22097,43051.0,0.805813605,0.4152018069,0.0318054601,0.5919554156
22099,54516.0,0.8287860252,0.2934171612,0.0375854437,0.5220893619
22101,51179.0,0.8058614726,0.3037721815,0.0990755499,0.1951787232
22103,78484.0,0.9140412922,0.1451178048,0.0822147955,0.2298219753
22105,55432.0,0.8386994771,0.3033665546,0.0590668096,0.459870679
22107,35670.0,0.8085991678,0.5382571732,0.0252391073,1.0
22109,62566.0,0.8326575128,0.181950664,0.0726721742,0.2070268297
22111,52753.0,0.8638814016,0.2288619855,0.0592736077,1.0
22113,53711.0,0.8406701968,0.1428621561,0.0459889107,0.5593368085
22115,55872.0,0.8756409403,0.1314162162,0.0951783784,0.5782974359
22117,45073.0,0.8408695091,0.3018834281,0.0338571269,0.7576270814
22119,47088.0,0.86242308,0.3325103581,0.0245473636,0.4971190521
22121,73173.0,0.8940220187,0.4103516592,0.0444350103,0.2610390088
22123,47030.0,0.8368804882,0.1444813901,0.0382923952,1.0
22125,74368.0,0.8459494213,0.4296402316,0.0405959274,1.0
22127,48430.0,0.843526855,0.2820823245,0.0782384988,0.6604143948
23001,63456.0,0.9246509604,0.0571880631,0.0232496814,0.453450184
23003,56361.0,0.9118232881,0.010200294,0.0184555537,0.8563147306
23005,96255.0,0.965015732,0.0387099894,0.0288173291,0.3764555266
23007,56509.0,0.938439612,0.006714675,0.0178409238,1.0
23009,72647.0,0.9495393537,0.0118529526,0.0195662173,1.0
23011,64643.0,0.948388305,0.0085573515,0.0233932374,0.6223289821
23013,70533.0,0.9429517382,0.0086878005,0.0200356297,0.6422291723
23015,74569.0,0.9485613071,0.0080258581,0.0146821158,0.9129608082
23017,60220.0,0.9261008753,0.0060095151,0.0176779902,0.8276822957
23019,65215.0,0.9453120066,0.0108942001,0.0217562069,0.5706213576
23021,51787.0,0.9199791961,0.0066338785,0.0209310305,1.0
23023,83180.0,0.9477371643,0.00983659,0.0209527364,0.6138586882
